SampleID	SSPOOL	specimen_id	Pools
MADH040_ANG-R1606_8071096628_A52_S25	SSPOOL7	AN007P122	A52
MADH040_ANG-R1622_8071096716_A52_S28	SSPOOL7	AN007P129	A52
MADH040_ANG-R1595_8071097304_A52_S29	SSPOOL7	AN007P149	A52
MADH040_ANG-R1604_8071096857_A52_S31	SSPOOL7	AN007P158	A52
MADH040_ANG-R1635_8071096911_A52_S32	SSPOOL7	AN007P166	A52
MADH040_ANG-R1609_8071096618_A52_S33	SSPOOL7	AN007P168	A52
MADH126_ANG-R2642_8073802553_A52_S234	SSPOOL27	AN007P169	A52
MADH040_ANG-R1669_8071096590_A52_S34	SSPOOL7	AN007P176	A52
MADH040_ANG-R1621_8071097469_A52_S35	SSPOOL7	AN007P177	A52
MADH126_ANG-R2637_8073724240_A52_S249	SSPOOL27	AN007P179	A52
MADH040_ANG-R1593_8071097097_A52_S36	SSPOOL7	AN007P182	A52
MADH040_ANG-R1603_8071097009_A52_S37	SSPOOL7	AN007P184	A52
MADH040_ANG-R1636_8071096803_A52_S41	SSPOOL7	AN007P192	A52
MADH040_ANG-R1666_8071096665_A52_S44	SSPOOL7	AN007P196	A52
MADH040_ANG-R1673_8071096944_A52_S45	SSPOOL7	AN007P197	A52
MADH040_ANG-R1613_8071097401_A52_S47	SSPOOL7	AN007P200	A52
MADH040_ANG-R1670_8071096734_A52_S48	SSPOOL7	AN007P204	A52
MADH040_ANG-R1626_8071097395_A52_S50	SSPOOL7	AN007P207	A52
MADH040_ANG-R1645_8071096625_A52_S51	SSPOOL7	AN007P210	A52
MADH040_ANG-R1591_8071096781_A52_S53	SSPOOL7	AN007P217	A52
MADH040_ANG-R1616_8071096589_A52_S54	SSPOOL7	AN007P219	A52
MADH040_ANG-R1683_8071097315_A52_S55	SSPOOL7	AN007P223	A52
MADH040_ANG-R1675_8071097345_A52_S57	SSPOOL7	AN007P226	A52
MADH040_ANG-R1658_8071097427_A52_S58	SSPOOL7	AN007P227	A52
MADH040_ANG-R1619_8071097265_A52_S60	SSPOOL7	AN007P231	A52
MADH040_ANG-R1598_8071097140_A52_S61	SSPOOL7	AN007P232	A52
MADH040_ANG-R1679_8071096846_A52_S62	SSPOOL7	AN007P235	A52
MADH040_ANG-R1654_8071096885_A52_S63	SSPOOL7	AN007P237	A52
MADH040_ANG-R1596_8071097105_A52_S64	SSPOOL7	AN007P238	A52
MADH040_ANG-R1623_8071097012_A52_S65	SSPOOL7	AN007P239	A52
MADH040_ANG-R1653_8071097352_A52_S66	SSPOOL7	AN007P241	A52
MADH040_ANG-R1659_8071097019_A52_S68	SSPOOL7	AN007P244	A52
MADH040_ANG-R1660_8071097029_A52_S69	SSPOOL7	AN007P245	A52
MADH040_ANG-R1680_8071096549_A52_S70	SSPOOL7	AN007P246	A52
MADH040_ANG-R1597_8071097308_A52_S71	SSPOOL7	AN007P247	A52
MADH126_ANG-R2660_8073802881_A52_S237	SSPOOL27	AN008P009	A52
MADH099_ANG-R1797_8071097295_A52_S48	SSPOOL20	AN008P010	A52
MADH069_ANG-R1853_8071096653_A52_S155	SSPOOL12	AN008P023	A52
MADH126_ANG-R2668_8073803276_A52_S238	SSPOOL27	AN008P035	A52
MADH069_ANG-R1822_8071097225_A52_S159	SSPOOL12	AN008P040	A52
MADH069_ANG-R1865_8071096749_A52_S188	SSPOOL12	AN008P046	A52
MADH099_ANG-R1865_8071096749_A52_S65	SSPOOL20	AN008P046	A52
MADH069_ANG-R1820_8071097302_A52_S144	SSPOOL12	AN008P049	A52
MADH069_ANG-R1837_8071096607_A52_S153	SSPOOL12	AN008P056	A52
MADH099_ANG-R1837_8071096607_A52_S59	SSPOOL20	AN008P056	A52
MADH069_ANG-R1846_8071097217_A52_S162	SSPOOL12	AN008P057	A52
MADH069_ANG-R1845_8071096879_A52_S154	SSPOOL12	AN008P062	A52
MADH069_ANG-R1851_8071096615_A52_S139	SSPOOL12	AN008P064	A52
MADH069_ANG-R1842_8071096889_A52_S131	SSPOOL12	AN008P073	A52
MADH069_ANG-R1815_8071097351_A52_S169	SSPOOL12	AN008P079	A52
MADH099_ANG-R1815_8071097351_A52_S52	SSPOOL20	AN008P079	A52
MADH069_ANG-R1814_8071097167_A52_S158	SSPOOL12	AN008P083	A52
MADH069_ANG-R1839_8071097071_A52_S171	SSPOOL12	AN008P100	A52
MADH069_ANG-R1828_8071096882_A52_S145	SSPOOL12	AN008P102	A52
MADH099_ANG-R1828_8071096882_A52_S56	SSPOOL20	AN008P102	A52
MADH069_ANG-R1838_8071097146_A52_S161	SSPOOL12	AN008P104	A52
MADH099_ANG-R1838_8071097146_A52_S60	SSPOOL20	AN008P104	A52
MADH069_ANG-R1812_8071097089_A52_S143	SSPOOL12	AN008P105	A52
MADH099_ANG-R1812_8071097089_A52_S51	SSPOOL20	AN008P105	A52
MADH069_ANG-R1870_8071097233_A52_S165	SSPOOL12	AN008P108	A52
MADH069_ANG-R1818_8071097066_A52_S130	SSPOOL12	AN008P112	A52
MADH069_ANG-R1802_8071096637_A52_S129	SSPOOL12	AN008P122	A52
MADH069_ANG-R1803_8071096702_A52_S135	SSPOOL12	AN008P125	A52
MADH099_ANG-R1803_8071096702_A52_S49	SSPOOL20	AN008P125	A52
MADH069_ANG-R1863_8071097222_A52_S173	SSPOOL12	AN008P126	A52
MADH099_ANG-R1874_8071097269_A52_S73	SSPOOL20	AN008P127	A52
MADH069_ANG-R1787_8071097459_A52_S134	SSPOOL12	AN008P132	A52
MADH069_ANG-R1824_8071097049_A52_S177	SSPOOL12	AN008P133	A52
MADH099_ANG-R1824_8071097049_A52_S55	SSPOOL20	AN008P133	A52
MADH069_ANG-R1809_8071096796_A52_S184	SSPOOL12	AN008P136	A52
MADH069_ANG-R1868_8071097324_A52_S148	SSPOOL12	AN008P138	A52
MADH069_ANG-R1867_8071097358_A52_S141	SSPOOL12	AN008P139	A52
MADH069_ANG-R1796_8071096595_A52_S142	SSPOOL12	AN008P153	A52
MADH069_ANG-R1872_8071096727_A52_S182	SSPOOL12	AN008P155	A52
MADH099_ANG-R1786_8071096967_A52_S74	SSPOOL20	AN008P160	A52
MADH099_ANG-R1864_8071096927_A52_S64	SSPOOL20	AN008P166	A52
MADH069_ANG-R1823_8071097376_A52_S170	SSPOOL12	AN008P168	A52
MADH099_ANG-R1823_8071097376_A52_S54	SSPOOL20	AN008P168	A52
MADH069_ANG-R1848_8071096946_A52_S179	SSPOOL12	AN008P180	A52
MADH099_ANG-R1805_8071096546_A52_S50	SSPOOL20	AN008P181	A52
MADH069_ANG-R1793_8071096692_A52_S183	SSPOOL12	AN008P186	A52
MADH098_ANG-R483_8071097359_A52_S141	SSPOOL19	AN009P027	A52
MADH076_ANG-R456_8071096567_A52_S165	SSPOOL14	AN009P030	A52
MADH069_ANG-R412_8071096864_A52_S106	SSPOOL12	AN009P035	A52
MADH101_ANG-R488_8071096540_A52_S272	SSPOOL20	AN009P043	A52
MADH069_ANG-R432_8071097229_A52_S122	SSPOOL12	AN009P044	A52
MADH101_ANG-R432_8071097229_A52_S264	SSPOOL20	AN009P044	A52
MADH076_ANG-R467_8071097307_A52_S169	SSPOOL14	AN009P045	A52
MADH076_ANG-R440_8071096569_A52_S166	SSPOOL14	AN009P047	A52
MADH069_ANG-R453_8071097329_A52_S114	SSPOOL12	AN009P051	A52
MADH098_ANG-R494_8071096573_A52_S142	SSPOOL19	AN009P070	A52
MADH101_ANG-R463_8071096678_A52_S273	SSPOOL20	AN009P071	A52
MADH101_ANG-R496_8071096583_A52_S276	SSPOOL20	AN009P083	A52
MADH101_ANG-R465_8071096963_A52_S277	SSPOOL20	AN009P104	A52
MADH126_ANG-R2323_8073724407_A52_S232	SSPOOL27	AN009P118	A52
MADH076_ANG-R491_8071097126_A52_S167	SSPOOL14	AN009P130	A52
MADH076_ANG-R443_8071096921_A52_S164	SSPOOL14	AN009P147	A52
MADH101_ANG-R460_8071096758_A52_S279	SSPOOL20	AN009P151	A52
MADH076_ANG-R477_8071097349_A52_S168	SSPOOL14	AN009P152	A52
MADH098_ANG-R475_8071096683_A52_S143	SSPOOL19	AN009P154	A52
MADH101_ANG-R462_8071097172_A52_S280	SSPOOL20	AN009P155	A52
MADH101_ANG-R485_8071096726_A52_S281	SSPOOL20	AN009P159	A52
MADH076_ANG-R420_8071096730_A52_S170	SSPOOL14	AN009P166	A52
MADH098_ANG-R451_8071097113_A52_S146	SSPOOL19	AN009P171	A52
MADH098_ANG-R474_8071097085_A52_S147	SSPOOL19	AN009P178	A52
MADH069_ANG-R425_8071097335_A52_S124	SSPOOL12	AN009P194	A52
MADH101_ANG-R492_8071096814_A52_S284	SSPOOL20	AN009P197	A52
MADH076_ANG-R471_8071097449_A52_S172	SSPOOL14	AN009P202	A52
MADH098_ANG-R415_8071096854_A52_S153	SSPOOL19	AN009P206	A52
MADH069_ANG-R414_8071096791_A52_S115	SSPOOL12	AN009P215	A52
MADH076_ANG-R457_8071097454_A52_S163	SSPOOL14	AN009P218	A52
MADH076_ANG-R466_8071096574_A52_S171	SSPOOL14	AN009P220	A52
MADH098_ANG-R486_8071097234_A52_S154	SSPOOL19	AN009P221	A52
MADH098_ANG-R478_8071097450_A52_S155	SSPOOL19	AN009P224	A52
MADH098_ANG-R493_8071096887_A52_S156	SSPOOL19	AN009P233	A52
MADH076_ANG-R446_8071097090_A52_S162	SSPOOL14	AN009P234	A52
MADH069_ANG-R439_8071096807_A52_S119	SSPOOL12	AN009P235	A52
MADH101_ANG-R439_8071096807_A52_S265	SSPOOL20	AN009P235	A52
MADH101_ANG-R439_8071096807_A52_S205	SSPOOL26	AN009P235	A52
MADH101_ANG-R481_8071097344_A52_S285	SSPOOL20	AN009P244	A52
MADH069_ANG-R436_8071096952_A52_S107	SSPOOL12	AN009P247	A52
MADH101_ANG-R479_8071096529_A52_S287	SSPOOL20	AN009P250	A52
MADH038_ANG-R716_8071097081_A52_S204	SSPOOL6	AN010P022	A52
MADH040_ANG-R780_8071096843_A52_S72	SSPOOL7	AN010P045	A52
MADH040_ANG-R749_8071096622_A52_S73	SSPOOL7	AN010P046	A52
MADH040_ANG-R704_8071096516_A52_S74	SSPOOL7	AN010P048	A52
MADH040_ANG-R752_8071096825_A52_S76	SSPOOL7	AN010P064	A52
MADH040_ANG-R707_8071096910_A52_S79	SSPOOL7	AN010P078	A52
MADH040_ANG-R736_8071097461_A52_S82	SSPOOL7	AN010P088	A52
MADH040_ANG-R727_8071096713_A52_S85	SSPOOL7	AN010P100	A52
MADH040_ANG-R699_8071097246_A52_S87	SSPOOL7	AN010P103	A52
MADH040_ANG-R776_8071096761_A52_S88	SSPOOL7	AN010P119	A52
MADH126_ANG-R2414_8073802968_A52_S231	SSPOOL27	AN010P120	A52
MADH040_ANG-R738_8071096654_A52_S89	SSPOOL7	AN010P123	A52
MADH040_ANG-R717_8071097000_A52_S90	SSPOOL7	AN010P129	A52
MADH113_ANG-R778_8071097402_A52_S70	SSPOOL22	AN010P134	A52
MADH061_ANG-R753_8071096945_A52_S269_L001	SSPOOL11	AN010P152	A52
MADH061_ANG-R739_8071096974_A52_S247_L001	SSPOOL11	AN010P160	A52
MADH061_ANG-R755_8071096570_A52_S248_L001	SSPOOL11	AN010P164	A52
MADH061_ANG-R766_8071096906_A52_S258_L001	SSPOOL11	AN010P171	A52
MADH061_ANG-R772_8071096955_A52_S254_L001	SSPOOL11	AN010P175	A52
MADH061_ANG-R743_8071096519_A52_S326_L001	SSPOOL11	AN010P183	A52
MADH061_ANG-R758_8071097144_A52_S257_L001	SSPOOL11	AN010P185	A52
MADH061_ANG-R721_8071097054_A52_S266_L001	SSPOOL11	AN010P199	A52
MADH061_ANG-R785_8071097406_A52_S270_L001	SSPOOL11	AN010P200	A52
MADH061_ANG-R786_8071097111_A52_S245_L001	SSPOOL11	AN010P202	A52
MADH061_ANG-R700_8071096929_A52_S250_L001	SSPOOL11	AN010P204	A52
MADH061_ANG-R748_8071096932_A52_S251_L001	SSPOOL11	AN010P206	A52
MADH126_ANG-R137_8071097028_A52_S227	SSPOOL27	AN011P001	A52
MADH038_ANG-R127_8071096526_A52_S50	SSPOOL26	AN011P044	A52
MADH038_ANG-R127_8071096526_A52_S279	SSPOOL6	AN011P044	A52
MADH038_ANG-R136_8071097058_A52_S44	SSPOOL26	AN011P046	A52
MADH038_ANG-R136_8071097058_A52_S196	SSPOOL6	AN011P046	A52
MADH038_ANG-R132_8071097025_A52_S244	SSPOOL6	AN011P073	A52
MADH038_ANG-R119_8071097400_A52_S256	SSPOOL6	AN011P077	A52
MADH038_ANG-R142_8071097202_A52_S268	SSPOOL6	AN011P079	A52
MADH038_ANG-R95_8071096891_A52_S233	SSPOOL6	AN011P096	A52
MADH038_ANG-R113_8071096950_A52_S245	SSPOOL6	AN011P097	A52
MADH038_ANG-R118_8071096833_A52_S257	SSPOOL6	AN011P099	A52
MADH038_ANG-R85_8071097107_A52_S198	SSPOOL6	AN011P111	A52
MADH038_ANG-R72_8071097130_A52_S210	SSPOOL6	AN011P112	A52
MADH038_ANG-R109_8071097007_A52_S222	SSPOOL6	AN011P113	A52
MADH038_ANG-R62_8071096969_A52_S246	SSPOOL6	AN011P118	A52
MADH038_ANG-R73_8071097060_A52_S258	SSPOOL6	AN011P123	A52
MADH038_ANG-R81_8071096568_A52_S211	SSPOOL6	AN011P130	A52
MADH038_ANG-R107_8071096636_A52_S247	SSPOOL6	AN011P139	A52
MADH038_ANG-R108_8071097457_A52_S259	SSPOOL6	AN011P141	A52
MADH038_ANG-R99_8071096980_A52_S271	SSPOOL6	AN011P142	A52
MADH038_ANG-R70_8071097394_A52_S283	SSPOOL6	AN011P143	A52
MADH038_ANG-R90_8071096745_A52_S200	SSPOOL6	AN011P144	A52
MADH038_ANG-R123_8071097466_A52_S212	SSPOOL6	AN011P145	A52
MADH038_ANG-R115_8071096676_A52_S224	SSPOOL6	AN011P147	A52
MADH038_ANG-R60_8071096679_A52_S236	SSPOOL6	AN011P154	A52
MADH038_ANG-R66_8071096559_A52_S248	SSPOOL6	AN011P155	A52
MADH038_ANG-R69_8071097248_A52_S272	SSPOOL6	AN011P159	A52
MADH038_ANG-R91_8071097183_A52_S213	SSPOOL6	AN011P170	A52
MADH038_ANG-R102_8071097361_A52_S225	SSPOOL6	AN011P173	A52
MADH038_ANG-R65_8071097171_A52_S261	SSPOOL6	AN011P182	A52
MADH038_ANG-R144_8071097334_A52_S285	SSPOOL6	AN011P186	A52
MADH038_ANG-R86_8071096723_A52_S202	SSPOOL6	AN011P187	A52
MADH038_ANG-R104_8071096842_A52_S238	SSPOOL6	AN011P197	A52
MADH038_ANG-R129_8071096660_A52_S250	SSPOOL6	AN011P198	A52
MADH038_ANG-R133_8071096563_A52_S262	SSPOOL6	AN011P199	A52
MADH038_ANG-R138_8071096771_A52_S274	SSPOOL6	AN011P202	A52
MADH038_ANG-R143_8071096684_A52_S203	SSPOOL6	AN011P204	A52
MADH038_ANG-R148_8071096743_A52_S215	SSPOOL6	AN011P208	A52
MADH038_ANG-R124_8071096750_A52_S227	SSPOOL6	AN011P210	A52
MADH052_ANG-R203_8071120670_A52_S10	SSPOOL13	AN012P017	A52
MADH051_ANG-R261_8071120201_A52_S221	SSPOOL9	AN012P032	A52
MADH051_ANG-R249_8071120171_A52_S232	SSPOOL9	AN012P038	A52
MADH099_ANG-R229_8071119895_A52_S42	SSPOOL20	AN012P039	A52
MADH051_ANG-R229_8071119895_A52_S254	SSPOOL9	AN012P039	A52
MADH051_ANG-R250_8071120640_A52_S244	SSPOOL9	AN012P041	A52
MADH051_ANG-R238_8071120527_A52_S231	SSPOOL9	AN012P045	A52
MADH103_ANG-R228_8071120515_A52_S290	SSPOOL20	AN012P046	A52
MADH051_ANG-R252_8071120356_A52_S268	SSPOOL9	AN012P055	A52
MADH051_ANG-R248_8071119924_A52_S220	SSPOOL9	AN012P056	A52
MADH052_ANG-R241_8071120564_A52_S17	SSPOOL13	AN012P058	A52
MADH051_ANG-R239_8071120651_A52_S243	SSPOOL9	AN012P059	A52
MADH051_ANG-R243_8071120314_A52_S279	SSPOOL9	AN012P062	A52
MADH051_ANG-R211_8071120312_A52_S217	SSPOOL9	AN012P070	A52
MADH052_ANG-R226_8071119942_A52_S7	SSPOOL13	AN012P071	A52
MADH051_ANG-R219_8071119799_A52_S277	SSPOOL9	AN012P078	A52
MADH051_ANG-R212_8071120268_A52_S229	SSPOOL9	AN012P079	A52
MADH051_ANG-R242_8071120433_A52_S267	SSPOOL9	AN012P081	A52
MADH051_ANG-R216_8071119765_A52_S253	SSPOOL9	AN012P083	A52
MADH099_ANG-R210_8071120259_A52_S38	SSPOOL20	AN012P084	A52
MADH051_ANG-R210_8071120259_A52_S205	SSPOOL9	AN012P084	A52
MADH055_ANG-R1494_8071120520_A52_S206	SSPOOL10	AN013P010	A52
MADH055_ANG-R1487_8071120302_A52_S202	SSPOOL10	AN013P013	A52
MADH055_ANG-R1419_8071120206_A52_S168	SSPOOL10	AN013P015	A52
MADH055_ANG-R1457_8071119859_A52_S190	SSPOOL10	AN013P071	A52
MADH055_ANG-R1394_8071120131_A52_S151	SSPOOL10	AN013P072	A52
MADH055_ANG-R1387_8071120258_A52_S146	SSPOOL10	AN013P074	A52
MADH055_ANG-R1446_8071120340_A52_S183	SSPOOL10	AN013P089	A52
MADH055_ANG-R1449_8071120697_A52_S185	SSPOOL10	AN013P092	A52
MADH055_ANG-R1433_8071120486_A52_S175	SSPOOL10	AN013P124	A52
MADH055_ANG-R1421_8071120146_A52_S170	SSPOOL10	AN013P128	A52
MADH055_ANG-R1490_8071120642_A52_S204	SSPOOL10	AN013P152	A52
MADH055_ANG-R1491_8071120701_A52_S205	SSPOOL10	AN013P155	A52
MADH055_ANG-R1462_8071120655_A52_S195	SSPOOL10	AN013P165	A52
MADH055_ANG-R1504_8071120550_A52_S209	SSPOOL10	AN013P188	A52
MADH055_ANG-R1401_8071119751_A52_S155	SSPOOL10	AN013P189	A52
MADH055_ANG-R1401_8071119751_A52_S87	SSPOOL26	AN013P189	A52
MADH055_ANG-R1434_8071120049_A52_S176	SSPOOL10	AN013P209	A52
MADH055_ANG-R1426_8071119907_A52_S172	SSPOOL10	AN013P213	A52
MADH055_ANG-R1466_8071120037_A52_S197	SSPOOL10	AN013P216	A52
MADH055_ANG-R1484_8071119840_A52_S201	SSPOOL10	AN013P217	A52
MADH055_ANG-R1452_8071120241_A52_S186	SSPOOL10	AN013P218	A52
MADH061_ANG-R874_8071119860_A52_S307_L001	SSPOOL11	AN014P012	A52
MADH061_ANG-R875_8071120459_A52_S311_L001	SSPOOL11	AN014P031	A52
MADH061_ANG-R879_8071120079_A52_S328_L001	SSPOOL11	AN014P038	A52
MADH126_ANG-R2459_8073802565_A52_S233	SSPOOL27	AN014P059	A52
MADH053_ANG-R1001_8071119885_A52_S111	SSPOOL10	AN014P149	A52
MADH053_ANG-R1002_8071120099_A52_S114	SSPOOL10	AN014P152	A52
MADH053_ANG-R1006_8071120622_A52_S122	SSPOOL10	AN014P161	A52
MADH053_ANG-R1003_8071120128_A52_S116	SSPOOL10	AN014P168	A52
MADH053_ANG-R1005_8071120190_A52_S120	SSPOOL10	AN014P173	A52
MADH053_ANG-R1004_8071119897_A52_S118	SSPOOL10	AN014P194	A52
MADH053_ANG-R1000_8071120570_A52_S109	SSPOOL10	AN014P213	A52
MADH055_ANG-R827_8071120565_A52_S216	SSPOOL10	AN014P227	A52
MADH061_ANG-R861_8071119990_A52_S287_L001	SSPOOL11	AN014P229	A52
MADH055_ANG-R825_8071120154_A52_S215	SSPOOL10	AN014P232	A52
MADH055_ANG-R845_8071119906_A52_S231	SSPOOL10	AN014P233	A52
MADH053_ANG-R813_8071120390_A52_S123	SSPOOL10	AN014P238	A52
MADH055_ANG-R832_8071120406_A52_S221	SSPOOL10	AN014P239	A52
MADH055_ANG-R839_8071120097_A52_S225	SSPOOL10	AN014P242	A52
MADH061_ANG-R865_8071120656_A52_S302_L001	SSPOOL11	AN014P247	A52
MADH061_ANG-R863_8071120306_A52_S297_L001	SSPOOL11	AN014P251	A52
MADH053_ANG-R818_8071120092_A52_S113	SSPOOL10	AN014P254	A52
MADH055_ANG-R833_8071120469_A52_S222	SSPOOL10	AN014P257	A52
MADH061_ANG-R868_8071120337_A52_S313_L001	SSPOOL11	AN014P260	A52
MADH055_ANG-R843_8071119782_A52_S229	SSPOOL10	AN014P261	A52
MADH055_ANG-R847_8071119921_A52_S233	SSPOOL10	AN014P262	A52
MADH055_ANG-R834_8071120452_A52_S223	SSPOOL10	AN014P263	A52
MADH055_ANG-R830_8071119795_A52_S219	SSPOOL10	AN014P264	A52
MADH053_ANG-R808_8071120134_A52_S115	SSPOOL10	AN014P265	A52
MADH061_ANG-R866_8071119866_A52_S306_L001	SSPOOL11	AN014P267	A52
MADH053_ANG-R807_8071120285_A52_S112	SSPOOL10	AN014P271	A52
MADH053_ANG-R817_8071120353_A52_S110	SSPOOL10	AN014P272	A52
MADH055_ANG-R831_8071120538_A52_S220	SSPOOL10	AN014P273	A52
MADH055_ANG-R822_8071119965_A52_S213	SSPOOL10	AN014P275	A52
MADH061_ANG-R854_8071119820_A52_S291_L001	SSPOOL11	AN014P277	A52
MADH061_ANG-R867_8071120508_A52_S310_L001	SSPOOL11	AN014P280	A52
MADH061_ANG-R859_8071119846_A52_S309_L001	SSPOOL11	AN014P281	A52
MADH055_ANG-R836_8071120594_A52_S224	SSPOOL10	AN014P283	A52
MADH058_ANG-R1254_8071097047_A52_S84_L001	SSPOOL11	AN015P017	A52
MADH058_ANG-R1207_8071097472_A52_S53_L001	SSPOOL11	AN015P022	A52
MADH058_ANG-R1230_8071097178_A52_S83_L001	SSPOOL11	AN015P023	A52
MADH126_ANG-R2519_8073803364_A52_S240	SSPOOL27	AN015P024	A52
MADH061_ANG-R1296_8071096757_A52_S285_L001	SSPOOL11	AN015P037	A52
MADH061_ANG-R1291_8071097296_A52_S276_L001	SSPOOL11	AN015P038	A52
MADH058_ANG-R1212_8071096600_A52_S73_L001	SSPOOL11	AN015P042	A52
MADH058_ANG-R1252_8071096703_A52_S76_L001	SSPOOL11	AN015P055	A52
MADH058_ANG-R1276_8071097042_A52_S68_L001	SSPOOL11	AN015P058	A52
MADH061_ANG-R1292_8071096813_A52_S277_L001	SSPOOL11	AN015P063	A52
MADH061_ANG-R1288_8071096767_A52_S330_L001	SSPOOL11	AN015P065	A52
MADH058_ANG-R1275_8071097238_A52_S64_L001	SSPOOL11	AN015P071	A52
MADH058_ANG-R1266_8071097235_A52_S63_L001	SSPOOL11	AN015P088	A52
MADH058_ANG-R1259_8071097272_A52_S71_L001	SSPOOL11	AN015P093	A52
MADH061_ANG-R1282_8071097179_A52_S274_L001	SSPOOL11	AN015P098	A52
MADH058_ANG-R1240_8071096948_A52_S56_L001	SSPOOL11	AN015P112	A52
MADH058_ANG-R1233_8071097068_A52_S62_L001	SSPOOL11	AN015P114	A52
MADH061_ANG-R1297_8071096623_A52_S273_L001	SSPOOL11	AN015P118	A52
MADH058_ANG-R1265_8071097052_A52_S59_L001	SSPOOL11	AN015P122	A52
MADH061_ANG-R1271_8071096943_A52_S284_L001	SSPOOL11	AN015P123	A52
MADH061_ANG-R1287_8071097174_A52_S282_L001	SSPOOL11	AN015P124	A52
MADH058_ANG-R1236_8071097155_A52_S75_L001	SSPOOL11	AN015P127	A52
MADH058_ANG-R1231_8071097289_A52_S51_L001	SSPOOL11	AN015P129	A52
MADH058_ANG-R1218_8071096524_A52_S135_L001	SSPOOL11	AN015P137	A52
MADH061_ANG-R1290_8071097321_A52_S327_L001	SSPOOL11	AN015P142	A52
MADH058_ANG-R1274_8071097297_A52_S60_L001	SSPOOL11	AN015P156	A52
MADH058_ANG-R1228_8071097044_A52_S74_L001	SSPOOL11	AN015P167	A52
MADH058_ANG-R1219_8071096774_A52_S69_L001	SSPOOL11	AN015P169	A52
MADH058_ANG-R1216_8071096790_A52_S54_L001	SSPOOL11	AN015P170	A52
MADH061_ANG-R1281_8071097290_A52_S272_L001	SSPOOL11	AN015P176	A52
MADH058_ANG-R1261_8071096631_A52_S81_L001	SSPOOL11	AN015P179	A52
MADH058_ANG-R1221_8071097333_A52_S79_L001	SSPOOL11	AN015P183	A52
MADH061_ANG-R1285_8071096552_A52_S278_L001	SSPOOL11	AN015P185	A52
MADH058_ANG-R1227_8071097236_A52_S70_L001	SSPOOL11	AN015P187	A52
MADH058_ANG-R1250_8071096925_A52_S67_L001	SSPOOL11	AN015P200	A52
MADH058_ANG-R1223_8071096849_A52_S50_L001	SSPOOL11	AN015P203	A52
MADH058_ANG-R1076_8071120264_A52_S90_L001	SSPOOL11	AN016P015	A52
MADH076_ANG-R1030_8071120591_A52_S181	SSPOOL14	AN016P018	A52
MADH058_ANG-R1085_8071119934_A52_S91_L001	SSPOOL11	AN016P020	A52
MADH058_ANG-R1066_8071120055_A52_S130_L001	SSPOOL11	AN016P021	A52
MADH058_ANG-R1028_8071120041_A52_S87_L001	SSPOOL11	AN016P023	A52
MADH126_ANG-R1039_8073802738_A52_S241	SSPOOL27	AN016P032	A52
MADH058_ANG-R1057_8071120404_A52_S122_L001	SSPOOL11	AN016P034	A52
MADH058_ANG-R1012_8071120186_A52_S110_L001	SSPOOL11	AN016P039	A52
MADH076_ANG-R1060_8071120219_A52_S183	SSPOOL14	AN016P049	A52
MADH058_ANG-R1074_8071120455_A52_S123_L001	SSPOOL11	AN016P051	A52
MADH126_ANG-R2487_8073802706_A52_S220	SSPOOL27	AN016P061	A52
MADH076_ANG-R1027_8071120064_A52_S179	SSPOOL14	AN016P066	A52
MADH126_ANG-R2499_8073803107_A52_S229	SSPOOL27	AN016P070	A52
MADH058_ANG-R1035_8071119901_A52_S127_L001	SSPOOL11	AN016P071	A52
MADH058_ANG-R1084_8071120355_A52_S132_L001	SSPOOL11	AN016P075	A52
MADH058_ANG-R1069_8071120383_A52_S97_L001	SSPOOL11	AN016P077	A52
MADH126_ANG-R2486_8073802786_A52_S254	SSPOOL27	AN016P083	A52
MADH058_ANG-R1071_8071120699_A52_S108_L001	SSPOOL11	AN016P092	A52
MADH058_ANG-R1075_8071120184_A52_S131_L001	SSPOOL11	AN016P093	A52
MADH058_ANG-R1044_8071119941_A52_S121_L001	SSPOOL11	AN016P095	A52
MADH058_ANG-R1080_8071119932_A52_S114_L001	SSPOOL11	AN016P098	A52
MADH058_ANG-R1017_8071120203_A52_S126_L001	SSPOOL11	AN016P103	A52
MADH058_ANG-R1037_8071119914_A52_S95_L001	SSPOOL11	AN016P105	A52
MADH058_ANG-R1079_8071120105_A52_S109_L001	SSPOOL11	AN016P106	A52
MADH076_ANG-R1036_8071119964_A52_S180	SSPOOL14	AN016P110	A52
MADH076_ANG-R1061_8071119826_A52_S175	SSPOOL14	AN016P118	A52
MADH058_ANG-R1067_8071120485_A52_S89_L001	SSPOOL11	AN016P119	A52
MADH058_ANG-R1086_8071120059_A52_S99_L001	SSPOOL11	AN016P122	A52
MADH058_ANG-R1096_8071120194_A52_S103_L001	SSPOOL11	AN016P140	A52
MADH058_ANG-R1096_8071120194_A52_S92	SSPOOL26	AN016P140	A52
MADH058_ANG-R1095_8071120517_A52_S100_L001	SSPOOL11	AN016P160	A52
MADH058_ANG-R1091_8071120058_A52_S138_L001	SSPOOL11	AN016P175	A52
MADH076_ANG-R1111_8071120400_A52_S174	SSPOOL14	AN016P181	A52
MADH058_ANG-R1090_8071120251_A52_S115_L001	SSPOOL11	AN016P196	A52
MADH058_ANG-R1092_8071119853_A52_S125_L001	SSPOOL11	AN016P199	A52
MADH076_ANG-R1087_8071120255_A52_S178	SSPOOL14	AN016P229	A52
